TAG_DATA_DATE,ACTUAL_VALUE,PREDICT_VALUE,RESIDUAL_VALUE
2018-12-12 04:56:00,355.89584,351.49886,4.39698
2018-12-12 04:57:00,355.77701,351.90793,3.86908
2018-12-12 04:58:00,355.35855,351.75886,3.59969
2018-12-12 04:59:00,355.29999,351.98081,3.31918
2018-12-12 05:00:00,356.58877,351.77673,4.81204
2018-12-12 05:01:00,356.54599,351.8225,4.72349
2018-12-12 05:02:00,356.21997,351.8167,4.40327
2018-12-12 05:03:00,355.961,351.75449,4.20651
2018-12-12 05:04:00,356.41613,351.73677,4.67936
2018-12-12 05:05:00,356.565,351.57886,4.98614
2018-12-12 05:06:00,356.41788,351.84705,4.57083
2018-12-12 05:07:00,356.431,351.37534,5.05566
2018-12-12 05:08:00,355.48814,351.2519,4.23624
2018-12-12 05:09:00,355.51001,351.15508,4.35493
2018-12-12 05:10:00,355.69566,351.41853,4.27713
2018-12-12 05:11:00,355.73901,351.64107,4.09794
2018-12-12 05:12:00,356.52586,352.27304,4.25282
2018-12-12 05:13:00,356.52301,352.10705,4.41596
2018-12-12 05:14:00,356.49643,352.01312,4.48331
2018-12-12 05:15:00,356.55499,352.16937,4.38562
2018-12-12 05:16:00,356.4883,352.08533,4.40297
2018-12-12 05:17:00,356.52499,352.09751,4.42748
2018-12-12 05:18:00,355.42942,351.85362,3.5758
2018-12-12 05:19:00,355.10999,352.31431,2.79568
2018-12-12 05:20:00,355.88729,352.27255,3.61474
2018-12-12 05:21:00,356.07401,352.10801,3.966
2018-12-12 05:22:00,356.07582,351.99722,4.0786
2018-12-12 05:23:00,356.11499,352.42775,3.68724
2018-12-12 05:24:00,356.43331,352.07659,4.35672
2018-12-12 05:25:00,356.60501,351.88775,4.71726
2018-12-12 05:26:00,356.66724,351.78264,4.8846
2018-12-12 05:27:00,356.79901,351.68468,5.11433
2018-12-12 05:28:00,356.36883,351.81978,4.54905
2018-12-12 05:29:00,356.246,351.51736,4.72864
2018-12-12 05:30:00,356.84337,351.5017,5.34167
2018-12-12 05:31:00,357.05899,351.65096,5.40803
2018-12-12 05:32:00,356.69329,351.78605,4.90724
2018-12-12 05:33:00,356.75299,351.70559,5.0474
2018-12-12 05:34:00,356.2478,351.91969,4.32811
2018-12-12 05:35:00,356.186,351.86914,4.31686
2018-12-12 05:36:00,356.55921,351.96487,4.59434
2018-12-12 05:37:00,356.89499,352.04853,4.84646
2018-12-12 05:38:00,356.04709,352.05299,3.9941
2018-12-12 05:39:00,356.01401,352.01312,4.00089
2018-12-12 05:40:00,356.12869,351.95621,4.17248
2018-12-12 05:41:00,355.94901,351.95523,3.99378
2018-12-12 05:42:00,356.02815,351.90345,4.1247
2018-12-12 05:43:00,355.91901,351.36072,4.55829
2018-12-12 05:44:00,355.66177,351.19064,4.47113
2018-12-12 05:45:00,355.36801,351.65699,3.71102
2018-12-12 05:46:00,356.62231,351.88717,4.73514
2018-12-12 05:47:00,356.60101,352.05391,4.5471
2018-12-12 05:48:00,356.38705,351.48263,4.90442
2018-12-12 05:49:00,356.496,351.60166,4.89434
2018-12-12 05:50:00,355.72621,351.59239,4.13382
2018-12-12 05:51:00,355.65302,351.29024,4.36278
2018-12-12 05:52:00,356.17532,351.44133,4.73399
2018-12-12 05:53:00,356.41299,351.6904,4.72259
2018-12-12 05:54:00,356.75119,351.85425,4.89694
2018-12-12 05:55:00,356.95901,352.02792,4.93109
2018-12-12 05:56:00,357.64309,352.16543,5.47766
2018-12-12 05:57:00,357.772,352.21169,5.56031
2018-12-12 05:58:00,356.83941,352.11008,4.72933
2018-12-12 05:59:00,356.82401,351.9882,4.83581
2018-12-12 06:00:00,356.5331,351.87413,4.65897
2018-12-12 06:01:00,356.55801,351.90479,4.65322
2018-12-12 06:02:00,356.23385,351.71448,4.51937
2018-12-12 06:03:00,356.33899,351.75477,4.58422
2018-12-12 06:04:00,356.04068,351.55115,4.48953
2018-12-12 06:05:00,355.86499,351.69788,4.16711
2018-12-12 06:06:00,356.68512,351.74311,4.94201
2018-12-12 06:07:00,356.776,351.65399,5.12201
2018-12-12 06:08:00,356.98146,351.68212,5.29934
2018-12-12 06:09:00,357.18301,351.53321,5.6498
2018-12-12 06:10:00,356.87419,351.78225,5.09194
2018-12-12 06:11:00,356.793,351.75764,5.03536
2018-12-12 06:12:00,356.21423,351.97048,4.24375
2018-12-12 06:13:00,355.91,351.54065,4.36935
2018-12-12 06:14:00,356.48449,351.60408,4.88041
2018-12-12 06:15:00,356.60599,351.3777,5.22829
2018-12-12 06:16:00,356.61472,351.78426,4.83046
2018-12-12 06:17:00,356.509,352.5063,4.0027
2018-12-12 06:18:00,357.19695,352.76658,4.43037
2018-12-12 06:19:00,357.12299,352.95469,4.1683
2018-12-12 06:20:00,357.05326,353.01997,4.03329
2018-12-12 06:21:00,356.76501,352.58114,4.18387
2018-12-12 06:22:00,356.48844,352.65378,3.83466
2018-12-12 06:23:00,356.33899,352.79159,3.5474
2018-12-12 06:24:00,357.20342,352.62476,4.57866
2018-12-12 06:25:00,357.33899,352.72351,4.61548
2018-12-12 06:26:00,358.43101,353.05206,5.37895
2018-12-12 06:27:00,356.87196,353.12412,3.74784
2018-12-12 06:28:00,356.74799,353.41646,3.33153
2018-12-12 06:29:00,356.99504,353.15437,3.84067
2018-12-12 06:30:00,357.021,353.30815,3.71285
2018-12-12 06:31:00,357.71237,353.21409,4.49828
2018-12-12 06:32:00,357.785,353.34644,4.43856
2018-12-12 06:33:00,358.31709,353.0421,5.27499
2018-12-12 06:34:00,358.37299,353.38004,4.99295
2018-12-12 06:35:00,358.3576,353.09276,5.26484
2018-12-12 06:36:00,358.35599,353.17674,5.17925
2018-12-12 06:37:00,358.61028,353.2559,5.35438
2018-12-12 06:38:00,358.63699,353.32774,5.30925
2018-12-12 06:39:00,358.75555,353.8797,4.87585
2018-12-12 06:40:00,358.76801,353.92627,4.84174
2018-12-12 06:41:00,357.44499,353.83442,3.61057
2018-12-12 06:42:00,357.306,353.6797,3.6263
2018-12-12 06:43:00,358.12043,353.53405,4.58638
2018-12-12 06:44:00,358.20599,353.42895,4.77704
2018-12-12 06:45:00,359.05934,353.41401,5.64533
2018-12-12 06:46:00,359.14899,353.37471,5.77428
2018-12-12 06:47:00,358.75355,353.51502,5.23853
2018-12-12 06:48:00,358.71201,353.22566,5.48635
2018-12-12 06:49:00,358.37445,352.93689,5.43756
2018-12-12 06:50:00,358.33899,353.29928,5.03971
2018-12-12 06:51:00,358.62857,353.49296,5.13561
2018-12-12 06:52:00,358.659,353.29101,5.36799
2018-12-12 06:53:00,358.09524,353.00605,5.08919
2018-12-12 06:54:00,358.03601,353.31172,4.72429
2018-12-12 06:55:00,358.15183,353.28452,4.86731
2018-12-12 06:56:00,358.164,353.24173,4.92227
2018-12-12 06:57:00,357.88077,353.15114,4.72963
2018-12-12 06:58:00,357.85101,353.2475,4.60351
2018-12-12 06:59:00,358.58309,353.58021,5.00288
2018-12-12 07:00:00,358.66,353.52287,5.13713
2018-12-12 07:01:00,358.04828,353.50448,4.5438
2018-12-12 07:02:00,357.98401,353.14933,4.83468
2018-12-12 07:03:00,357.27181,353.58322,3.68859
2018-12-12 07:04:00,357.19699,353.21475,3.98224
2018-12-12 07:05:00,358.01416,352.98698,5.02718
2018-12-12 07:06:00,358.10001,353.16597,4.93404
2018-12-12 07:07:00,357.71722,352.8756,4.84162
2018-12-12 07:08:00,357.677,352.87139,4.80561
2018-12-12 07:09:00,357.30959,352.89305,4.41654
2018-12-12 07:10:00,357.271,353.00273,4.26827
2018-12-12 07:11:00,357.50899,352.763,4.74599
2018-12-12 07:12:00,357.534,353.1276,4.4064
2018-12-12 07:13:00,357.68873,352.96114,4.72759
2018-12-12 07:14:00,357.70499,353.25024,4.45475
2018-12-12 07:15:00,357.50411,352.86733,4.63678
2018-12-12 07:16:00,357.483,352.81818,4.66482
2018-12-12 07:17:00,357.31377,353.016,4.29777
2018-12-12 07:18:00,357.29599,353.11223,4.18376
2018-12-12 07:19:00,357.2969,353.09036,4.20654
2018-12-12 07:20:00,357.297,353.34174,3.95526
2018-12-12 07:21:00,357.46711,353.50688,3.96023
2018-12-12 07:22:00,357.48499,353.39499,4.09
2018-12-12 07:23:00,357.66419,353.90281,3.76138
2018-12-12 07:24:00,357.68301,353.50812,4.17489
2018-12-12 07:25:00,357.96081,353.44775,4.51306
2018-12-12 07:26:00,357.98999,353.31963,4.67036
2018-12-12 07:27:00,358.33116,353.5754,4.75576
2018-12-12 07:28:00,358.367,353.27225,5.09475
2018-12-12 07:29:00,357.85481,353.13799,4.71682
2018-12-12 07:30:00,357.80099,352.95127,4.84972
2018-12-12 07:31:00,357.42456,353.16636,4.2582
2018-12-12 07:32:00,357.38501,353.12914,4.25587
2018-12-12 07:33:00,358.00668,352.90989,5.09679
2018-12-12 07:34:00,358.07199,352.87143,5.20056
2018-12-12 07:35:00,358.18422,352.73809,5.44613
2018-12-12 07:36:00,358.19601,353.14546,5.05055
2018-12-12 07:37:00,357.91728,353.08303,4.83425
2018-12-12 07:38:00,357.888,353.33719,4.55081
2018-12-12 07:39:00,358.61014,353.63395,4.97619
2018-12-12 07:40:00,358.686,353.52441,5.16159
2018-12-12 07:41:00,357.65799,353.7388,3.91919
2018-12-12 07:42:00,357.54999,353.60904,3.94095
2018-12-12 07:43:00,357.45499,353.55586,3.89913
2018-12-12 07:44:00,357.44501,353.13978,4.30523
2018-12-12 07:45:00,357.82144,353.14134,4.6801
2018-12-12 07:46:00,357.86099,353.016,4.84499
2018-12-12 07:47:00,357.42391,353.04156,4.38235
2018-12-12 07:48:00,357.37799,352.90067,4.47732
2018-12-12 07:49:00,357.62505,352.97648,4.64857
2018-12-12 07:50:00,357.651,352.58812,5.06288
2018-12-12 07:51:00,357.00577,352.3559,4.64987
2018-12-12 07:52:00,356.93799,352.39627,4.54172
2018-12-12 07:53:00,357.65471,352.61854,5.03617
2018-12-12 07:54:00,357.73001,352.78672,4.94329
2018-12-12 07:55:00,357.74086,352.31992,5.42094
2018-12-12 07:56:00,357.742,352.65104,5.09096
2018-12-12 07:57:00,357.71665,352.16652,5.55013
2018-12-12 07:58:00,357.71399,352.70808,5.00591
2018-12-12 07:59:00,358.31398,352.49915,5.81483
2018-12-12 08:00:00,358.37701,352.86329,5.51372
2018-12-12 08:01:00,358.22499,352.92899,5.296
2018-12-12 08:02:00,358.20901,353.06695,5.14206
2018-12-12 08:03:00,357.65338,353.17134,4.48204
2018-12-12 08:04:00,357.595,353.44462,4.15038
2018-12-12 08:05:00,358.24473,353.5762,4.66853
2018-12-12 08:06:00,358.31299,353.34338,4.96961
2018-12-12 08:07:00,357.5945,353.53523,4.05927
2018-12-12 08:08:00,357.51901,353.03768,4.48133
2018-12-12 08:09:00,357.60678,353.52718,4.0796
2018-12-12 08:10:00,357.616,353.30556,4.31044
2018-12-12 08:11:00,357.159,352.96464,4.19436
2018-12-12 08:12:00,357.11099,352.86254,4.24845
2018-12-12 08:13:00,357.15805,352.90241,4.25564
2018-12-12 08:14:00,357.16299,352.80845,4.35454
2018-12-12 08:15:00,357.08608,352.69565,4.39043
2018-12-12 08:16:00,357.078,352.6133,4.4647
2018-12-12 08:17:00,357.32324,352.60796,4.71528
2018-12-12 08:18:00,357.349,352.77033,4.57867
2018-12-12 08:19:00,357.35262,352.23365,5.11897
2018-12-12 08:20:00,357.353,352.24046,5.11254
2018-12-12 08:21:00,358.03261,352.46058,5.57203
2018-12-12 08:22:00,358.104,352.50569,5.59831
2018-12-12 08:23:00,357.60901,352.63293,4.97608
2018-12-12 08:24:00,357.55701,352.75278,4.80423
2018-12-12 08:25:00,357.32716,352.82569,4.50147
2018-12-12 08:26:00,357.30301,353.02113,4.28188
2018-12-12 08:27:00,357.91565,353.08484,4.83081
2018-12-12 08:28:00,357.98001,352.83233,5.14768
2018-12-12 08:29:00,357.05335,353.04264,4.01071
2018-12-12 08:30:00,356.95599,353.14346,3.81253
2018-12-12 08:31:00,358.66271,353.27385,5.38886
2018-12-12 08:32:00,358.84201,352.99678,5.84523
2018-12-12 08:33:00,357.06018,352.9138,4.14638
2018-12-12 08:34:00,356.87299,352.74683,4.12616
2018-12-12 08:35:00,357.18519,352.6151,4.57009
2018-12-12 08:36:00,357.21799,352.52341,4.69458
2018-12-12 08:37:00,356.77187,352.58147,4.1904
2018-12-12 08:38:00,356.72501,352.32837,4.39664
2018-12-12 08:39:00,357.41273,352.6826,4.73013
2018-12-12 08:40:00,357.48499,352.2702,5.21479
2018-12-12 08:41:00,358.22795,351.91152,6.31643
2018-12-12 08:42:00,358.306,352.22186,6.08414
2018-12-12 08:43:00,357.42551,351.73468,5.69083
2018-12-12 08:44:00,357.33301,352.32385,5.00916
2018-12-12 08:45:00,357.13933,352.30193,4.8374
2018-12-12 08:46:00,357.11899,352.36135,4.75764
2018-12-12 08:47:00,357.80404,352.82635,4.97769
2018-12-12 08:48:00,357.87601,352.82236,5.05365
2018-12-12 08:49:00,357.79366,353.09199,4.70167
2018-12-12 08:50:00,357.785,352.87032,4.91468
2018-12-12 08:51:00,357.76509,352.92261,4.84248
2018-12-12 08:52:00,357.763,352.98696,4.77604
2018-12-12 08:53:00,357.08613,352.84323,4.2429
2018-12-12 08:54:00,357.01501,352.71535,4.29966
2018-12-12 08:55:00,357.13354,352.73025,4.40329
2018-12-12 08:56:00,357.146,352.57218,4.57382
2018-12-12 08:57:00,356.575,352.50456,4.07044
2018-12-12 08:58:00,356.51501,352.4007,4.11431
2018-12-12 08:59:00,356.64801,351.97939,4.66862
2018-12-12 09:00:00,356.66199,351.88038,4.78161
2018-12-12 09:01:00,356.38781,351.79617,4.59164
2018-12-12 09:02:00,356.35901,351.8591,4.49991
2018-12-12 09:03:00,357.04041,351.43665,5.60376
2018-12-12 09:04:00,357.112,351.57884,5.53316
2018-12-12 09:05:00,356.94188,351.52211,5.41977
2018-12-12 09:06:00,356.92401,351.74476,5.17925
2018-12-12 09:07:00,357.00363,351.86711,5.13652
2018-12-12 09:08:00,357.01199,352.15226,4.85973
2018-12-12 09:09:00,356.69708,352.13039,4.56669
2018-12-12 09:10:00,356.664,352.38597,4.27803
2018-12-12 09:11:00,356.73638,352.56649,4.16989
2018-12-12 09:12:00,356.74399,352.47155,4.27244
2018-12-12 09:13:00,357.23086,352.53366,4.6972
2018-12-12 09:14:00,357.28201,352.11187,5.17014
2018-12-12 09:15:00,355.99429,352.44278,3.55151
2018-12-12 09:16:00,355.85901,352.32401,3.535
2018-12-12 09:17:00,356.93314,352.26052,4.67262
2018-12-12 09:18:00,357.04599,351.99792,5.04807
2018-12-12 09:19:00,357.16002,351.96674,5.19328
2018-12-12 09:20:00,357.172,351.90983,5.26217
2018-12-12 09:21:00,356.896,352.00522,4.89078
2018-12-12 09:22:00,356.867,352.05881,4.80819
2018-12-12 09:23:00,356.5928,351.83778,4.75502
2018-12-12 09:24:00,356.564,351.88504,4.67896
2018-12-12 09:25:00,356.55767,351.67268,4.88499
2018-12-12 09:26:00,356.55701,351.86632,4.69069
2018-12-12 09:27:00,357.32167,351.91413,5.40754
2018-12-12 09:28:00,357.40201,352.05054,5.35147
2018-12-12 09:29:00,357.69339,352.30333,5.39006
2018-12-12 09:30:00,357.724,352.23744,5.48656
2018-12-12 09:31:00,356.58922,352.42849,4.16073
2018-12-12 09:32:00,356.47,352.5285,3.9415
2018-12-12 09:33:00,356.708,352.25613,4.45187
2018-12-12 09:34:00,356.733,352.18125,4.55175
2018-12-12 09:35:00,356.37012,351.97953,4.39059
2018-12-12 09:36:00,356.332,352.22638,4.10562
2018-12-12 09:37:00,357.22699,352.55589,4.6711
2018-12-12 09:38:00,357.32101,352.49697,4.82404
2018-12-12 09:39:00,356.37717,352.48336,3.89381
2018-12-12 09:40:00,356.27802,352.18166,4.09636
2018-12-12 09:41:00,356.09611,352.16617,3.92994
2018-12-12 09:42:00,356.077,352.26237,3.81463
2018-12-12 09:43:00,357.59095,352.07541,5.51554
2018-12-12 09:44:00,357.75,352.293,5.457
2018-12-12 09:45:00,357.78438,352.33482,5.44956
2018-12-12 09:46:00,357.78799,352.37026,5.41773
2018-12-12 09:47:00,357.14188,352.52763,4.61425
2018-12-12 09:48:00,357.07401,352.693,4.38101
2018-12-12 09:49:00,357.55179,352.37253,5.17926
2018-12-12 09:50:00,357.60199,352.50794,5.09405
2018-12-12 09:51:00,358.02098,352.29887,5.72211
2018-12-12 09:52:00,358.065,352.46068,5.60432
2018-12-12 09:53:00,357.12748,352.74548,4.382
2018-12-12 09:54:00,357.02899,352.639,4.38999
2018-12-12 09:55:00,356.50053,352.7984,3.70213
2018-12-12 09:56:00,356.44501,352.76932,3.67569
2018-12-12 09:57:00,357.05765,352.61232,4.44533
2018-12-12 09:58:00,357.12201,352.1608,4.96121
2018-12-12 09:59:00,357.2668,352.30707,4.95973
2018-12-12 10:00:00,357.28201,352.29614,4.98587
2018-12-12 10:01:00,356.41417,352.34328,4.07089
2018-12-12 10:02:00,356.323,352.17804,4.14496
2018-12-12 10:03:00,357.37725,352.14202,5.23523
2018-12-12 10:04:00,357.48801,351.94472,5.54329
2018-12-12 10:05:00,357.23916,351.93969,5.29947
2018-12-12 10:06:00,357.21301,352.2468,4.96621
2018-12-12 10:07:00,357.38313,352.14848,5.23465
2018-12-12 10:08:00,357.401,352.40974,4.99126
2018-12-12 10:09:00,357.27794,352.41553,4.86241
2018-12-12 10:10:00,357.26501,352.31865,4.94636
2018-12-12 10:11:00,357.11116,352.3303,4.78086
2018-12-12 10:12:00,357.095,351.97288,5.12212
2018-12-12 10:13:00,356.41721,351.92203,4.49518
2018-12-12 10:14:00,356.34601,351.90019,4.44582
2018-12-12 10:15:00,356.39395,352.48019,3.91376
2018-12-12 10:16:00,356.39899,352.67507,3.72392
2018-12-12 10:17:00,356.90395,352.60909,4.29486
2018-12-12 10:18:00,356.957,352.50414,4.45286
2018-12-12 10:19:00,357.60673,352.76417,4.84256
2018-12-12 10:20:00,357.67499,352.5896,5.08539
2018-12-12 10:21:00,356.85785,352.45947,4.39838
2018-12-12 10:22:00,356.772,352.2767,4.4953
2018-12-12 10:23:00,356.58015,352.41384,4.16631
2018-12-12 10:24:00,356.56,352.34183,4.21817
2018-12-12 10:25:00,357.18349,352.49255,4.69094
2018-12-12 10:26:00,357.24899,352.40708,4.84191
2018-12-12 10:27:00,356.99652,352.31484,4.68168
2018-12-12 10:28:00,356.97,352.03218,4.93782
2018-12-12 10:29:00,355.49405,352.01316,3.48089
2018-12-12 10:30:00,355.33899,352.12958,3.20941
2018-12-12 10:31:00,356.76697,352.00363,4.76334
2018-12-12 10:32:00,356.91699,352.33275,4.58424
2018-12-12 10:33:00,356.79393,351.86277,4.93116
2018-12-12 10:34:00,356.78101,351.95077,4.83024
2018-12-12 10:35:00,355.96204,352.10515,3.85689
2018-12-12 10:36:00,355.87601,352.00513,3.87088
2018-12-12 10:37:00,356.84247,351.90893,4.93354
2018-12-12 10:38:00,356.944,352.34958,4.59442
2018-12-12 10:39:00,356.40195,352.42431,3.97764
2018-12-12 10:40:00,356.345,352.55302,3.79198
2018-12-12 10:41:00,355.81471,352.40356,3.41115
2018-12-12 10:42:00,355.759,352.1872,3.5718
2018-12-12 10:43:00,356.93722,352.39835,4.53887
2018-12-12 10:44:00,357.061,352.0063,5.0547
2018-12-12 10:45:00,356.45381,352.32893,4.12488
2018-12-12 10:46:00,356.39001,352.01917,4.37084
2018-12-12 10:47:00,357.07957,352.41667,4.6629
2018-12-12 10:48:00,357.15201,352.25388,4.89813
2018-12-12 10:49:00,356.98822,352.14765,4.84057
2018-12-12 10:50:00,356.97101,352.13844,4.83257
2018-12-12 10:51:00,356.96648,351.92301,5.04347
2018-12-12 10:52:00,356.966,351.90053,5.06547
2018-12-12 10:53:00,356.4321,351.80643,4.62567
2018-12-12 10:54:00,356.37601,351.99304,4.38297
2018-12-12 10:55:00,357.11262,351.66918,5.44344
2018-12-12 10:56:00,357.19,352.21114,4.97886
2018-12-12 10:57:00,356.98459,351.92524,5.05935
2018-12-12 10:58:00,356.96301,352.14755,4.81546
2018-12-12 10:59:00,355.99291,352.07754,3.91537
2018-12-12 11:00:00,355.89099,352.02278,3.86821
2018-12-12 11:01:00,357.68367,352.06536,5.61831
2018-12-12 11:02:00,357.87201,352.353,5.51901
2018-12-12 11:03:00,356.77976,352.47194,4.30782
2018-12-12 11:04:00,356.66501,352.21921,4.4458
2018-12-12 11:05:00,355.83337,351.95608,3.87729
2018-12-12 11:06:00,355.746,351.81704,3.92896
2018-12-12 11:07:00,356.41746,352.07179,4.34567
2018-12-12 11:08:00,356.48801,351.9168,4.57121
2018-12-12 11:09:00,356.1378,352.13376,4.00404
2018-12-12 11:10:00,356.10101,352.33006,3.77095
2018-12-12 11:11:00,356.80595,352.14009,4.66586
2018-12-12 11:12:00,356.88,352.34916,4.53084
2018-12-12 11:13:00,356.61848,352.25828,4.3602
2018-12-12 11:14:00,356.591,352.15503,4.43597
2018-12-12 11:15:00,356.61995,352.24217,4.37778
2018-12-12 11:16:00,356.62299,352.12687,4.49612
2018-12-12 11:17:00,356.91078,351.97403,4.93675
2018-12-12 11:18:00,356.94101,351.8944,5.04661
2018-12-12 11:19:00,356.60528,352.08395,4.52133
2018-12-12 11:20:00,356.57001,352.27162,4.29839
2018-12-12 11:21:00,357.67491,352.18587,5.48904
2018-12-12 11:22:00,357.79099,352.0965,5.69449
2018-12-12 11:23:00,356.42818,352.1582,4.26998
2018-12-12 11:24:00,356.285,352.11739,4.16761
2018-12-12 11:25:00,356.49315,352.16768,4.32547
2018-12-12 11:26:00,356.51501,352.16632,4.34869
2018-12-12 11:27:00,356.34758,351.92934,4.41824
2018-12-12 11:28:00,356.32999,351.94136,4.38863
2018-12-12 11:29:00,356.9888,351.92616,5.06264
2018-12-12 11:30:00,357.05801,352.01919,5.03882
2018-12-12 11:31:00,357.19466,352.04637,5.14829
2018-12-12 11:32:00,357.20901,351.73839,5.47062
2018-12-12 11:33:00,356.35564,352.15782,4.19782
2018-12-12 11:34:00,356.26599,351.96755,4.29844
2018-12-12 11:35:00,357.22433,351.85863,5.3657
2018-12-12 11:36:00,357.32501,351.97255,5.35246
2018-12-12 11:37:00,356.50332,351.95295,4.55037
2018-12-12 11:38:00,356.41699,351.93014,4.48685
2018-12-12 11:39:00,355.17362,351.751,3.42262
2018-12-12 11:40:00,355.043,351.91484,3.12816
2018-12-12 11:41:00,355.52443,352.02724,3.49719
2018-12-12 11:42:00,355.57501,352.0687,3.50631
2018-12-12 11:43:00,356.69529,351.7778,4.91749
2018-12-12 11:44:00,356.81299,352.10845,4.70454
2018-12-12 11:45:00,355.94156,352.14728,3.79428
2018-12-12 11:46:00,355.85001,351.76613,4.08388
2018-12-12 11:47:00,356.22556,351.68509,4.54047
2018-12-12 11:48:00,356.26501,351.58116,4.68385
2018-12-12 11:49:00,356.04511,351.6067,4.43841
2018-12-12 11:50:00,356.022,351.64045,4.38155
2018-12-12 11:51:00,356.57762,351.90315,4.67447
2018-12-12 11:52:00,356.63599,351.9411,4.69489
2018-12-12 11:53:00,355.80708,352.18063,3.62645
2018-12-12 11:54:00,355.72,351.9559,3.7641
2018-12-12 11:55:00,355.72724,352.02744,3.6998
2018-12-12 11:56:00,355.728,352.15361,3.57439
2018-12-12 11:57:00,356.84107,352.13037,4.7107
2018-12-12 11:58:00,356.95801,352.00925,4.94876
2018-12-12 11:59:00,356.5001,351.82977,4.67033
2018-12-12 12:00:00,356.452,351.85096,4.60104
2018-12-12 12:01:00,355.919,351.76287,4.15613
2018-12-12 12:02:00,355.86301,351.58098,4.28203
2018-12-12 12:03:00,356.87291,351.75352,5.11939
2018-12-12 12:04:00,356.979,351.62195,5.35705
2018-12-12 12:05:00,356.51295,351.63092,4.88203
2018-12-12 12:06:00,356.46399,351.66203,4.80196
2018-12-12 12:07:00,356.57622,351.45213,5.12409
2018-12-12 12:08:00,356.58801,351.50337,5.08464
2018-12-12 12:09:00,355.86043,351.54471,4.31572
2018-12-12 12:10:00,355.784,351.42391,4.36009
2018-12-12 12:11:00,356.25005,351.59619,4.65386
2018-12-12 12:12:00,356.29901,351.50656,4.79245
2018-12-12 12:13:00,356.45736,351.33434,5.12302
2018-12-12 12:14:00,356.474,351.65922,4.81478
2018-12-12 12:15:00,356.33826,351.8582,4.48006
2018-12-12 12:16:00,356.32401,351.6401,4.68391
2018-12-12 12:17:00,356.41721,351.69423,4.72298
2018-12-12 12:18:00,356.427,351.50091,4.92609
2018-12-12 12:19:00,355.83245,351.26993,4.56252
2018-12-12 12:20:00,355.76999,351.03022,4.73977
2018-12-12 12:21:00,356.45683,351.07801,5.37882
2018-12-12 12:22:00,356.52899,351.23152,5.29747
2018-12-12 12:23:00,356.66111,351.25663,5.40448
2018-12-12 12:24:00,356.67499,351.39449,5.2805
2018-12-12 12:25:00,356.23973,351.5964,4.64333
2018-12-12 12:26:00,356.194,351.52634,4.66766
2018-12-12 12:27:00,355.8465,351.66808,4.17842
2018-12-12 12:28:00,355.81,351.29116,4.51884
2018-12-12 12:29:00,354.84624,351.41337,3.43287
2018-12-12 12:30:00,354.745,351.52512,3.21988
2018-12-12 12:31:00,355.56849,351.5269,4.04159
2018-12-12 12:32:00,355.655,351.42729,4.22771
2018-12-12 12:33:00,356.87122,351.72063,5.15059
2018-12-12 12:34:00,356.99899,351.43335,5.56564
2018-12-12 12:35:00,355.48686,351.59022,3.89664
2018-12-12 12:36:00,355.328,351.27112,4.05688
2018-12-12 12:37:00,356.20126,351.63393,4.56733
2018-12-12 12:38:00,356.293,351.63042,4.66258
2018-12-12 12:39:00,356.75179,351.56624,5.18555
2018-12-12 12:40:00,356.79999,351.40555,5.39444
2018-12-12 12:41:00,355.74123,351.45617,4.28506
2018-12-12 12:42:00,355.63,351.40908,4.22092
2018-12-12 12:43:00,355.45083,351.29755,4.15328
2018-12-12 12:44:00,355.43201,351.36515,4.06686
2018-12-12 12:45:00,355.67542,351.3049,4.37052
2018-12-12 12:46:00,355.70099,351.22506,4.47593
2018-12-12 12:47:00,355.91184,351.42224,4.4896
2018-12-12 12:48:00,355.93399,351.61211,4.32188
2018-12-12 12:49:00,356.57469,351.5216,5.05309
2018-12-12 12:50:00,356.642,351.47621,5.16579
2018-12-12 12:51:00,355.70901,351.8146,3.89441
2018-12-12 12:52:00,355.61099,351.85079,3.7602
2018-12-12 12:53:00,355.61099,351.36033,4.25066
2018-12-12 12:54:00,356.448,351.17434,5.27366
2018-12-12 12:55:00,356.27335,351.23141,5.04194
2018-12-12 12:56:00,356.255,351.31304,4.94196
2018-12-12 12:57:00,355.76995,351.27055,4.4994
2018-12-12 12:58:00,355.71899,351.49209,4.2269
2018-12-12 12:59:00,356.19408,351.35538,4.8387
2018-12-12 13:00:00,356.24399,351.41672,4.82727
2018-12-12 13:01:00,356.05305,351.61613,4.43692
2018-12-12 13:02:00,356.03299,351.24745,4.78554
2018-12-12 13:03:00,355.61582,350.87193,4.74389
2018-12-12 13:04:00,355.57199,351.1638,4.40819
2018-12-12 13:05:00,355.55752,351.11799,4.43953
2018-12-12 13:06:00,355.556,350.95745,4.59855
2018-12-12 13:07:00,355.93064,351.11699,4.81365
2018-12-12 13:08:00,355.97,351.21669,4.75331
2018-12-12 13:09:00,355.64421,351.26595,4.37826
2018-12-12 13:10:00,355.60999,350.83096,4.77903
2018-12-12 13:11:00,355.97469,351.27666,4.69803
2018-12-12 13:12:00,356.013,351.02007,4.99293
2018-12-12 13:13:00,355.2818,351.05761,4.22419
2018-12-12 13:14:00,355.20499,351.33375,3.87124
2018-12-12 13:15:00,356.34159,351.30405,5.03754
2018-12-12 13:16:00,356.461,351.27332,5.18768
2018-12-12 13:17:00,356.06192,351.32088,4.74104
